(20437, 12, 24, 10, 4)
(20438, 110, 70, 12, 10)
(20439, 138, 119, 10, 25)
(20440, 139, 73, 8, 27)
(20441, 117, 57, 4, 28)
(20442, 37, 62, 8, 17)
(20443, 21, 125, 4, 15)
(20444, 62, 126, 14, 18)
(20445, 5, 90, 4, 7)
(20446, 92, 4, 8, 12)
(20447, 123, 132, 16, 29)
(20448, 111, 55, 10, 24)
(20449, 123, 132, 4, 19)
(20450, 37, 63, 16, 17)
(20451, 15, 36, 8, 3)
(20452, 94, 112, 10, 6)
(20453, 87, 45, 16, 11)
(20454, 93, 30, 4, 17)
(20455, 20, 104, 10, 22)
(20456, 90, 119, 12, 4)
(20457, 127, 29, 10, 12)
(20458, 62, 137, 4, 1)
(20459, 28, 90, 10, 13)
(20460, 132, 77, 4, 28)
(20461, 129, 80, 6, 25)
(20462, 46, 135, 10, 14)
(20463, 60, 132, 8, 25)
(20464, 115, 135, 10, 12)
(20465, 90, 28, 4, 20)
(20466, 113, 125, 16, 26)
(20467, 112, 80, 10, 1)
(20468, 82, 43, 14, 13)
(20469, 95, 3, 10, 11)
(20470, 46, 135, 10, 17)
(20471, 38, 126, 16, 11)
(20472, 118, 10, 10, 16)
(20473, 110, 112, 16, 25)
(20474, 58, 65, 12, 5)
(20475, 7, 34, 16, 15)
(20476, 8, 112, 10, 29)
(20477, 17, 69, 16, 22)
(20478, 76, 125, 8, 13)
(20479, 116, 133, 10, 5)
(20480, 54, 35, 14, 14)
(20481, 29, 18, 6, 24)
(20482, 81, 109, 10, 12)
(20483, 135, 111, 14, 4)
(20484, 110, 30, 4, 14)
(20485, 17, 58, 4, 27)
(20486, 131, 112, 16, 15)
(20487, 128, 55, 14, 8)
(20488, 63, 64, 16, 8)
(20489, 131, 112, 4, 14)
(20490, 7, 77, 8, 25)
(20491, 99, 121, 14, 16)
(20492, 30, 126, 16, 1)
(20493, 54, 37, 16, 18)
(20494, 69, 132, 14, 18)
(20495, 67, 38, 16, 9)
(20496, 59, 90, 4, 9)
(20497, 73, 93, 10, 25)
(20498, 29, 81, 14, 13)
(20499, 38, 93, 10, 28)
(20500, 133, 87, 14, 22)
(20501, 18, 100, 12, 23)
(20502, 75, 9, 4, 13)
(20503, 49, 119, 8, 3)
(20504, 119, 116, 8, 18)
(20505, 8, 112, 8, 16)
(20506, 54, 80, 6, 12)
(20507, 118, 59, 4, 21)
(20508, 128, 135, 12, 4)
(20509, 97, 133, 4, 16)
(20510, 38, 126, 12, 16)
(20511, 51, 4, 14, 18)
(20512, 41, 132, 6, 3)
(20513, 13, 35, 14, 6)
(20514, 42, 76, 14, 23)
(20515, 8, 62, 16, 27)
(20516, 32, 117, 16, 29)
(20517, 66, 24, 6, 23)
(20518, 141, 112, 8, 15)
(20519, 116, 76, 6, 11)
(20520, 133, 97, 8, 22)
(20521, 112, 100, 6, 12)
(20522, 139, 13, 8, 8)
(20523, 38, 93, 8, 11)
(20524, 47, 24, 6, 8)
(20525, 81, 141, 4, 27)
(20526, 61, 62, 14, 17)
(20527, 9, 62, 8, 6)
(20528, 85, 126, 4, 14)
(20529, 140, 58, 16, 13)
(20530, 46, 135, 4, 23)
(20531, 134, 33, 10, 26)
(20532, 81, 93, 14, 22)
(20533, 109, 127, 16, 12)
(20534, 109, 112, 14, 8)
(20535, 136, 43, 10, 28)
(20536, 118, 5, 8, 23)
(20537, 120, 132, 8, 12)
(20538, 54, 37, 16, 5)
(20539, 132, 127, 8, 27)
(20540, 115, 135, 10, 19)
(20541, 110, 62, 8, 22)
(20542, 98, 121, 4, 2)
(20543, 141, 34, 6, 25)
(20544, 132, 103, 16, 11)
(20545, 78, 37, 8, 28)
(20546, 97, 133, 16, 23)
(20547, 128, 55, 16, 18)
(20548, 25, 64, 6, 15)
(20549, 140, 30, 8, 7)
(20550, 4, 136, 10, 13)
(20551, 63, 64, 12, 4)
(20552, 90, 72, 14, 12)
(20553, 64, 77, 4, 27)
(20554, 139, 30, 16, 7)
(20555, 98, 133, 8, 12)
(20556, 2, 62, 6, 24)
(20557, 80, 18, 4, 21)
(20558, 18, 93, 4, 7)
(20559, 120, 65, 6, 2)
(20560, 115, 55, 16, 4)
(20561, 110, 30, 8, 28)
(20562, 32, 132, 4, 1)
(20563, 54, 37, 14, 18)
(20564, 26, 72, 10, 18)
(20565, 76, 125, 12, 3)
(20566, 13, 71, 8, 22)
(20567, 143, 118, 16, 16)
(20568, 139, 81, 4, 2)
(20569, 97, 55, 10, 13)
(20570, 57, 126, 14, 27)
(20571, 34, 33, 12, 23)
(20572, 103, 93, 10, 11)
(20573, 97, 72, 12, 16)
(20574, 49, 3, 10, 20)
(20575, 124, 112, 16, 3)
(20576, 107, 90, 10, 5)
(20577, 39, 133, 8, 5)
(20578, 98, 55, 14, 4)
(20579, 131, 112, 10, 5)
(20580, 136, 122, 6, 23)
(20581, 139, 30, 4, 10)
(20582, 50, 130, 16, 13)
(20583, 96, 132, 10, 17)
(20584, 112, 8, 14, 19)
(20585, 40, 132, 6, 16)
(20586, 123, 100, 14, 5)
(20587, 53, 112, 4, 23)
(20588, 88, 142, 14, 27)
(20589, 142, 72, 4, 2)
(20590, 116, 119, 16, 14)
(20591, 10, 90, 16, 11)
(20592, 80, 32, 4, 16)
(20593, 121, 118, 8, 25)
(20594, 4, 133, 6, 7)
(20595, 109, 127, 4, 13)
(20596, 133, 42, 8, 13)
(20597, 95, 114, 6, 8)
(20598, 136, 111, 16, 17)
(20599, 15, 125, 12, 15)
(20600, 6, 135, 6, 12)
(20601, 53, 70, 4, 3)
(20602, 106, 117, 12, 13)
(20603, 102, 91, 12, 8)
(20604, 132, 30, 6, 12)
(20605, 105, 133, 6, 17)
(20606, 111, 55, 6, 15)
(20607, 139, 112, 16, 24)
(20608, 30, 110, 10, 12)
(20609, 41, 132, 10, 29)
(20610, 54, 132, 6, 21)
(20611, 119, 95, 8, 17)
(20612, 93, 77, 14, 14)
(20613, 16, 86, 12, 9)
(20614, 83, 133, 14, 3)
(20615, 97, 55, 4, 25)
(20616, 49, 72, 14, 15)
(20617, 14, 100, 12, 23)
(20618, 38, 132, 8, 20)
(20619, 28, 118, 4, 2)
(20620, 108, 24, 8, 14)
(20621, 13, 37, 16, 7)
(20622, 29, 18, 14, 26)
(20623, 112, 132, 14, 18)
(20624, 44, 90, 12, 22)
(20625, 135, 46, 14, 26)
(20626, 76, 49, 8, 11)
(20627, 115, 72, 16, 17)
(20628, 11, 113, 16, 27)
(20629, 67, 70, 16, 20)
(20630, 108, 24, 8, 26)
(20631, 77, 35, 4, 24)
(20632, 91, 121, 12, 17)
(20633, 93, 38, 4, 22)
(20634, 135, 22, 10, 22)
(20635, 107, 125, 10, 16)
(20636, 10, 90, 6, 4)
(20637, 105, 72, 6, 23)
(20638, 38, 35, 6, 7)
(20639, 64, 112, 8, 27)
(20640, 124, 81, 10, 14)
(20641, 29, 30, 12, 28)
(20642, 103, 80, 8, 29)
(20643, 66, 24, 14, 9)
(20644, 47, 118, 14, 8)
(20645, 132, 73, 4, 15)
(20646, 25, 126, 12, 26)
(20647, 29, 85, 16, 8)
(20648, 77, 132, 10, 22)
(20649, 126, 38, 4, 9)
(20650, 113, 50, 6, 20)
(20651, 128, 55, 6, 14)
(20652, 77, 80, 4, 24)
(20653, 18, 93, 12, 18)
(20654, 6, 55, 12, 22)
(20655, 30, 2, 10, 3)
(20656, 9, 74, 4, 12)
(20657, 127, 61, 6, 5)
(20658, 64, 74, 10, 27)
(20659, 35, 69, 8, 14)
(20660, 123, 117, 16, 9)
(20661, 2, 30, 14, 6)
(20662, 57, 117, 10, 21)
(20663, 99, 92, 10, 5)
(20664, 20, 58, 10, 16)
(20665, 130, 43, 16, 14)
(20666, 98, 5, 6, 10)
(20667, 119, 142, 16, 17)
(20668, 16, 142, 4, 28)
(20669, 117, 27, 6, 18)
(20670, 37, 54, 10, 15)
(20671, 78, 37, 14, 15)
(20672, 25, 33, 10, 26)
(20673, 62, 137, 10, 1)
(20674, 10, 118, 4, 22)
(20675, 123, 100, 14, 9)
(20676, 41, 132, 10, 4)
(20677, 42, 76, 10, 19)
(20678, 16, 142, 12, 6)
(20679, 13, 71, 16, 27)
(20680, 63, 71, 12, 21)
(20681, 79, 121, 14, 29)
(20682, 80, 81, 4, 5)
(20683, 73, 139, 4, 12)
(20684, 66, 125, 8, 24)
(20685, 32, 117, 6, 20)
(20686, 131, 112, 16, 6)
(20687, 112, 140, 4, 8)
(20688, 61, 127, 4, 10)
(20689, 136, 97, 16, 6)
(20690, 108, 118, 10, 15)
(20691, 123, 132, 4, 9)
(20692, 92, 125, 12, 17)
(20693, 143, 118, 14, 13)
(20694, 137, 62, 12, 3)
(20695, 39, 133, 14, 4)
(20696, 21, 79, 16, 28)
(20697, 105, 82, 16, 13)
(20698, 70, 29, 6, 8)
(20699, 67, 62, 16, 26)
(20700, 54, 37, 6, 2)
(20701, 87, 130, 8, 29)
(20702, 136, 22, 12, 25)
(20703, 61, 104, 14, 9)
(20704, 9, 81, 10, 22)
(20705, 45, 26, 12, 13)
(20706, 65, 127, 6, 7)
(20707, 46, 135, 12, 5)
(20708, 10, 90, 12, 21)
(20709, 68, 62, 16, 21)
(20710, 7, 127, 8, 19)
(20711, 82, 86, 12, 20)
(20712, 126, 62, 12, 18)
(20713, 94, 62, 8, 7)
(20714, 46, 59, 8, 12)
(20715, 45, 90, 8, 28)
(20716, 25, 132, 6, 29)
(20717, 96, 132, 12, 9)
(20718, 96, 132, 14, 26)
(20719, 30, 2, 12, 2)
(20720, 141, 70, 16, 27)
(20721, 72, 87, 8, 14)
(20722, 75, 132, 12, 16)
(20723, 78, 37, 16, 19)
(20724, 50, 72, 4, 14)
(20725, 121, 142, 4, 9)
(20726, 108, 24, 6, 7)
(20727, 66, 4, 14, 15)
(20728, 31, 90, 12, 20)
(20729, 9, 74, 12, 9)
(20730, 9, 85, 16, 20)
(20731, 119, 118, 10, 17)
(20732, 119, 79, 4, 7)
(20733, 73, 33, 6, 8)
(20734, 124, 81, 8, 25)
(20735, 98, 121, 16, 24)
(20736, 35, 81, 4, 24)
(20737, 77, 61, 12, 2)
(20738, 48, 55, 8, 14)
(20739, 81, 37, 12, 5)
(20740, 62, 132, 14, 17)
(20741, 51, 138, 16, 4)
(20742, 88, 142, 14, 18)
(20743, 59, 50, 12, 3)
(20744, 117, 30, 10, 24)
(20745, 142, 52, 4, 14)
(20746, 3, 122, 4, 18)
(20747, 117, 112, 8, 26)
(20748, 99, 133, 6, 18)
(20749, 49, 55, 8, 6)
(20750, 69, 67, 4, 17)
(20751, 66, 79, 14, 26)
(20752, 62, 84, 12, 29)
(20753, 118, 52, 8, 2)
(20754, 105, 130, 8, 7)
(20755, 16, 24, 6, 26)
(20756, 49, 133, 16, 17)
(20757, 61, 62, 4, 12)
(20758, 64, 85, 6, 7)
(20759, 46, 5, 6, 24)
(20760, 26, 45, 10, 10)
(20761, 77, 64, 8, 20)
(20762, 111, 72, 16, 27)
(20763, 44, 125, 16, 5)
(20764, 24, 114, 14, 8)
(20765, 120, 35, 12, 28)
(20766, 104, 33, 4, 5)
(20767, 98, 133, 10, 25)
(20768, 28, 90, 12, 7)
(20769, 51, 43, 16, 27)
(20770, 116, 55, 12, 23)
(20771, 7, 77, 12, 23)
(20772, 104, 20, 4, 10)
(20773, 123, 33, 10, 13)
(20774, 74, 132, 10, 15)
(20775, 51, 50, 16, 23)
(20776, 143, 118, 14, 20)
(20777, 140, 63, 8, 9)
(20778, 24, 52, 6, 26)
(20779, 9, 112, 8, 14)
(20780, 43, 107, 14, 24)
(20781, 22, 136, 10, 15)
(20782, 122, 121, 10, 9)
(20783, 59, 90, 12, 9)
(20784, 61, 34, 4, 3)
(20785, 34, 100, 14, 23)
(20786, 87, 136, 14, 28)
(20787, 42, 55, 10, 1)
(20788, 107, 4, 8, 13)
(20789, 102, 91, 6, 7)
(20790, 62, 141, 10, 26)
(20791, 8, 112, 10, 11)
(20792, 50, 51, 16, 16)
(20793, 110, 127, 14, 17)
(20794, 127, 140, 8, 15)
(20795, 17, 70, 4, 24)
(20796, 137, 112, 6, 2)
(20797, 111, 72, 8, 7)
(20798, 39, 55, 6, 29)
(20799, 26, 82, 14, 4)
(20800, 107, 118, 12, 11)
(20801, 120, 132, 10, 19)
(20802, 51, 83, 4, 6)
(20803, 121, 6, 4, 17)
(20804, 73, 132, 14, 8)
(20805, 111, 55, 10, 1)
(20806, 21, 86, 8, 26)
(20807, 130, 24, 10, 17)
(20808, 60, 132, 4, 7)
(20809, 26, 55, 8, 14)
(20810, 107, 4, 10, 11)
(20811, 7, 104, 12, 16)
(20812, 5, 36, 6, 18)
(20813, 60, 117, 4, 1)
(20814, 8, 112, 12, 20)
(20815, 6, 121, 6, 23)
(20816, 83, 133, 10, 9)
(20817, 18, 109, 4, 4)
(20818, 36, 59, 12, 19)
(20819, 74, 132, 6, 11)
(20820, 136, 142, 4, 1)
(20821, 43, 51, 16, 14)
(20822, 107, 118, 12, 12)
(20823, 130, 4, 10, 21)
(20824, 59, 4, 14, 11)
(20825, 98, 55, 14, 14)
(20826, 129, 65, 8, 1)
(20827, 100, 18, 14, 17)
(20828, 23, 118, 6, 13)
(20829, 109, 127, 14, 1)
(20830, 93, 30, 6, 6)
(20831, 98, 121, 10, 25)
(20832, 73, 71, 14, 8)
(20833, 62, 126, 6, 5)
(20834, 87, 113, 12, 19)
(20835, 48, 55, 12, 13)
(20836, 98, 21, 16, 8)
(20837, 72, 50, 8, 24)
(20838, 57, 126, 4, 2)
(20839, 54, 35, 4, 26)
(20840, 91, 113, 4, 6)
(20841, 107, 86, 10, 22)
(20842, 122, 3, 6, 25)
(20843, 134, 132, 14, 16)
(20844, 100, 34, 14, 27)
(20845, 34, 117, 14, 22)
(20846, 17, 112, 10, 26)
(20847, 112, 53, 14, 21)
(20848, 114, 22, 14, 4)
(20849, 110, 85, 12, 19)
(20850, 16, 125, 12, 7)
(20851, 99, 72, 12, 11)
(20852, 12, 125, 8, 1)
(20853, 123, 132, 10, 23)
(20854, 77, 132, 4, 7)
(20855, 42, 55, 8, 27)
(20856, 22, 45, 6, 14)
(20857, 91, 15, 4, 25)
(20858, 20, 104, 6, 14)
(20859, 141, 13, 16, 24)
(20860, 70, 35, 8, 7)
(20861, 6, 82, 8, 13)
(20862, 85, 64, 14, 20)
(20863, 34, 7, 10, 26)
(20864, 27, 109, 8, 21)
(20865, 113, 118, 8, 8)
(20866, 99, 51, 4, 8)
(20867, 129, 37, 12, 13)
(20868, 137, 85, 6, 12)
(20869, 127, 61, 16, 12)
(20870, 141, 34, 14, 9)
(20871, 82, 87, 14, 17)
(20872, 135, 118, 10, 12)
(20873, 23, 49, 16, 6)
(20874, 130, 122, 4, 9)
(20875, 42, 55, 12, 5)
(20876, 73, 37, 6, 7)
(20877, 48, 55, 16, 21)
(20878, 39, 133, 4, 2)
(20879, 60, 117, 16, 20)
(20880, 4, 55, 8, 16)
(20881, 125, 47, 14, 6)
(20882, 119, 116, 8, 26)
(20883, 115, 135, 14, 20)
(20884, 113, 86, 12, 4)
(20885, 84, 112, 4, 4)
(20886, 17, 58, 14, 28)
(20887, 18, 126, 6, 1)
(20888, 116, 133, 4, 29)
(20889, 120, 132, 16, 20)
(20890, 11, 133, 12, 17)
(20891, 25, 100, 4, 29)
(20892, 10, 122, 4, 25)
(20893, 34, 65, 10, 3)
(20894, 138, 133, 14, 8)
(20895, 5, 36, 4, 18)
(20896, 123, 132, 8, 4)
(20897, 14, 117, 14, 23)
(20898, 43, 130, 16, 23)
(20899, 47, 118, 8, 14)
(20900, 12, 86, 4, 24)
(20901, 1, 112, 10, 24)
(20902, 67, 112, 8, 16)
(20903, 125, 45, 14, 10)
(20904, 126, 58, 6, 24)
(20905, 68, 127, 16, 1)
(20906, 75, 117, 4, 2)
(20907, 35, 13, 12, 10)
(20908, 25, 117, 4, 26)
(20909, 69, 20, 6, 14)
(20910, 85, 80, 4, 23)
(20911, 21, 4, 14, 15)
(20912, 82, 43, 14, 9)
(20913, 43, 135, 8, 16)
(20914, 54, 37, 10, 11)
(20915, 131, 112, 16, 29)
(20916, 13, 139, 8, 20)
(20917, 36, 82, 10, 27)
(20918, 124, 81, 16, 12)
(20919, 134, 117, 14, 15)
(20920, 35, 69, 14, 26)
(20921, 122, 66, 10, 24)
(20922, 26, 72, 4, 12)
(20923, 91, 82, 14, 22)
(20924, 14, 132, 6, 6)
(20925, 58, 126, 14, 3)
(20926, 101, 104, 16, 15)
(20927, 26, 51, 16, 24)
(20928, 127, 2, 14, 18)
(20929, 7, 106, 8, 16)
(20930, 39, 133, 16, 8)
(20931, 115, 133, 4, 15)
(20932, 73, 80, 16, 17)
(20933, 110, 112, 16, 29)
(20934, 114, 142, 14, 17)
(20935, 55, 97, 16, 17)
(20936, 129, 132, 10, 4)
(20937, 69, 80, 4, 19)
(20938, 23, 90, 14, 24)
(20939, 33, 77, 12, 11)
(20940, 111, 76, 12, 14)
(20941, 26, 51, 4, 21)
(20942, 117, 75, 4, 20)
(20943, 20, 70, 16, 29)
(20944, 16, 125, 12, 1)
(20945, 42, 55, 8, 16)
(20946, 97, 55, 16, 15)
(20947, 104, 117, 10, 8)
(20948, 41, 132, 6, 17)
(20949, 127, 68, 12, 10)
(20950, 59, 99, 10, 25)
(20951, 34, 37, 10, 8)
(20952, 100, 127, 6, 26)
(20953, 29, 74, 14, 23)
(20954, 12, 118, 16, 6)
(20955, 141, 62, 16, 1)
(20956, 56, 55, 16, 22)
(20957, 72, 91, 8, 28)
(20958, 30, 37, 14, 9)
(20959, 78, 80, 4, 2)
(20960, 137, 81, 16, 18)
(20961, 56, 59, 4, 9)
(20962, 26, 55, 8, 7)
(20963, 40, 80, 16, 7)
(20964, 104, 100, 4, 24)
(20965, 16, 50, 14, 10)
(20966, 23, 95, 4, 19)
(20967, 86, 16, 6, 5)
(20968, 95, 82, 6, 24)
(20969, 95, 114, 14, 1)
(20970, 31, 118, 6, 22)
(20971, 6, 113, 6, 16)
(20972, 114, 79, 8, 18)
(20973, 29, 30, 14, 6)
(20974, 25, 109, 14, 11)
(20975, 116, 76, 16, 6)
(20976, 16, 118, 4, 6)
(20977, 78, 80, 4, 20)
(20978, 41, 132, 16, 6)
(20979, 35, 38, 16, 16)
(20980, 18, 139, 10, 2)
(20981, 18, 109, 16, 18)
(20982, 100, 70, 6, 19)
(20983, 83, 133, 16, 28)
(20984, 138, 55, 10, 8)
(20985, 134, 33, 8, 14)
(20986, 13, 140, 4, 27)
(20987, 92, 122, 12, 19)
(20988, 118, 12, 8, 19)
(20989, 108, 118, 16, 21)
(20990, 138, 76, 4, 2)
(20991, 36, 82, 14, 19)
(20992, 135, 98, 4, 8)
(20993, 16, 142, 12, 6)
(20994, 80, 40, 14, 5)
(20995, 122, 52, 4, 15)
(20996, 74, 9, 10, 13)
(20997, 41, 132, 12, 24)
(20998, 111, 133, 10, 12)
(20999, 73, 80, 12, 25)
(21000, 109, 18, 8, 25)
(21001, 123, 33, 6, 26)
(21002, 103, 117, 10, 13)
(21003, 91, 102, 8, 7)
(21004, 129, 132, 4, 23)
(21005, 98, 121, 14, 4)
(21006, 142, 72, 8, 19)
(21007, 30, 64, 8, 21)
(21008, 133, 115, 6, 1)
(21009, 56, 55, 10, 19)
(21010, 29, 85, 6, 2)
(21011, 42, 133, 4, 8)
(21012, 52, 24, 10, 9)
(21013, 14, 33, 14, 13)
(21014, 74, 80, 16, 16)
(21015, 134, 33, 4, 16)
(21016, 24, 45, 12, 5)
(21017, 133, 95, 6, 25)
(21018, 102, 91, 6, 13)
(21019, 117, 34, 6, 23)
(21020, 26, 136, 8, 22)
(21021, 85, 37, 4, 3)
(21022, 135, 122, 12, 12)
(21023, 39, 55, 4, 24)
(21024, 122, 3, 10, 22)
(21025, 27, 64, 4, 27)
(21026, 109, 73, 14, 2)
(21027, 32, 33, 10, 24)
(21028, 116, 55, 10, 22)
(21029, 8, 112, 16, 25)
(21030, 11, 55, 8, 9)
(21031, 86, 5, 12, 3)
(21032, 21, 24, 4, 23)
(21033, 81, 100, 10, 20)
(21034, 114, 90, 16, 16)
(21035, 125, 113, 6, 21)
(21036, 2, 112, 6, 3)
(21037, 54, 35, 6, 12)
(21038, 53, 112, 16, 4)
(21039, 143, 118, 16, 28)
(21040, 120, 132, 12, 19)
(21041, 88, 24, 14, 25)
(21042, 38, 132, 6, 13)
(21043, 33, 32, 16, 20)
(21044, 115, 72, 8, 18)
(21045, 141, 30, 4, 2)
(21046, 7, 69, 16, 2)
(21047, 137, 85, 12, 18)
(21048, 65, 62, 14, 26)
(21049, 82, 11, 14, 27)
(21050, 35, 34, 6, 7)
(21051, 67, 77, 10, 4)
(21052, 28, 118, 4, 16)
(21053, 85, 117, 4, 20)
(21054, 109, 104, 14, 28)
(21055, 89, 55, 12, 19)
(21056, 97, 55, 10, 21)
(21057, 106, 67, 8, 3)
(21058, 21, 79, 10, 22)
(21059, 40, 117, 14, 5)
(21060, 4, 5, 4, 16)
(21061, 103, 126, 6, 20)
(21062, 129, 80, 6, 10)
(21063, 111, 51, 8, 18)
(21064, 44, 90, 6, 12)
(21065, 66, 122, 12, 16)
(21066, 110, 70, 16, 14)
(21067, 114, 95, 4, 27)
(21068, 107, 86, 12, 14)
(21069, 125, 135, 4, 22)
(21070, 112, 109, 10, 2)
(21071, 125, 82, 14, 16)
(21072, 143, 118, 4, 11)
(21073, 54, 80, 10, 5)
(21074, 41, 132, 6, 20)
(21075, 52, 118, 4, 24)
(21076, 60, 132, 10, 10)
(21077, 35, 129, 8, 25)
(21078, 38, 117, 10, 14)
(21079, 81, 33, 6, 16)
(21080, 124, 112, 14, 26)
(21081, 28, 90, 10, 9)
(21082, 124, 62, 6, 4)
(21083, 33, 112, 6, 17)
(21084, 52, 142, 4, 25)
(21085, 20, 69, 8, 20)
(21086, 20, 70, 14, 10)
(21087, 72, 6, 6, 28)
(21088, 103, 37, 8, 9)
(21089, 60, 117, 16, 6)
(21090, 130, 142, 12, 13)
(21091, 97, 51, 12, 15)
(21092, 37, 129, 14, 28)
(21093, 74, 109, 12, 18)
(21094, 9, 75, 10, 9)
(21095, 75, 132, 4, 3)
(21096, 90, 130, 14, 19)
(21097, 99, 55, 6, 6)
(21098, 26, 45, 4, 26)
(21099, 8, 62, 8, 18)
(21100, 28, 118, 10, 7)
(21101, 122, 130, 4, 18)
(21102, 130, 142, 12, 8)
(21103, 57, 126, 14, 10)
(21104, 61, 104, 6, 9)
(21105, 45, 122, 14, 21)
(21106, 37, 104, 6, 22)
(21107, 137, 112, 4, 4)
(21108, 125, 92, 8, 20)
(21109, 111, 133, 6, 14)
(21110, 21, 91, 8, 9)
(21111, 30, 100, 16, 20)
(21112, 126, 34, 10, 12)
(21113, 117, 58, 16, 2)
(21114, 141, 127, 6, 14)
(21115, 128, 135, 14, 18)
(21116, 19, 122, 6, 13)
(21117, 134, 33, 8, 12)
(21118, 5, 36, 10, 3)
(21119, 69, 80, 10, 28)
(21120, 137, 81, 12, 12)
(21121, 105, 51, 6, 22)
(21122, 130, 87, 16, 10)
(21123, 113, 125, 6, 19)
(21124, 138, 119, 4, 11)
(21125, 44, 90, 10, 14)
(21126, 137, 81, 6, 19)
(21127, 75, 33, 14, 22)
(21128, 26, 136, 14, 14)
(21129, 10, 118, 14, 10)
(21130, 42, 76, 12, 12)
(21131, 1, 81, 12, 3)
(21132, 73, 117, 14, 24)
(21133, 22, 114, 16, 5)
(21134, 40, 126, 6, 22)
(21135, 27, 64, 16, 10)
(21136, 7, 69, 12, 22)
(21137, 99, 135, 14, 28)
(21138, 109, 73, 16, 15)
(21139, 110, 62, 6, 4)
(21140, 88, 90, 6, 3)
(21141, 80, 69, 6, 6)
(21142, 136, 111, 4, 12)
(21143, 22, 45, 6, 28)
(21144, 119, 49, 14, 3)
(21145, 80, 27, 4, 18)
(21146, 38, 67, 6, 12)
(21147, 101, 104, 6, 10)
(21148, 73, 117, 8, 21)
(21149, 114, 118, 4, 10)
(21150, 30, 1, 4, 3)
(21151, 86, 133, 8, 22)
(21152, 114, 79, 8, 7)
(21153, 131, 112, 4, 26)
(21154, 77, 140, 16, 5)
(21155, 79, 66, 8, 16)
(21156, 82, 128, 14, 23)
(21157, 133, 26, 14, 11)
(21158, 101, 104, 10, 14)
(21159, 143, 118, 6, 15)
(21160, 90, 136, 6, 11)
(21161, 87, 133, 4, 11)
(21162, 126, 69, 10, 29)
(21163, 27, 33, 6, 27)
(21164, 86, 51, 14, 28)
(21165, 107, 43, 8, 22)
(21166, 8, 112, 8, 24)
(21167, 16, 79, 6, 4)
(21168, 131, 112, 10, 20)
(21169, 10, 95, 6, 11)
(21170, 135, 115, 4, 3)
(21171, 55, 87, 8, 25)
(21172, 117, 77, 12, 11)
(21173, 40, 126, 6, 12)
(21174, 58, 93, 16, 12)
(21175, 33, 75, 16, 3)
(21176, 106, 80, 10, 21)
(21177, 117, 18, 10, 7)
(21178, 85, 9, 14, 27)
(21179, 108, 118, 6, 17)
(21180, 50, 136, 14, 15)
(21181, 137, 85, 10, 14)
(21182, 137, 112, 4, 6)
(21183, 52, 24, 10, 24)
(21184, 70, 64, 14, 20)
(21185, 136, 43, 8, 11)
(21186, 42, 51, 10, 12)
(21187, 19, 90, 14, 27)
(21188, 72, 142, 10, 2)
(21189, 15, 86, 16, 24)
(21190, 112, 93, 4, 7)
(21191, 103, 80, 4, 4)
(21192, 29, 85, 14, 20)
(21193, 75, 132, 6, 28)
(21194, 93, 103, 12, 8)
(21195, 57, 117, 12, 16)
(21196, 82, 6, 10, 18)
(21197, 23, 90, 10, 24)
(21198, 75, 100, 6, 13)
(21199, 6, 113, 14, 23)
(21200, 73, 126, 6, 12)
(21201, 51, 90, 6, 17)
(21202, 78, 37, 8, 8)
(21203, 64, 127, 14, 12)
(21204, 109, 104, 12, 17)
(21205, 1, 30, 6, 29)
(21206, 25, 33, 12, 4)
(21207, 64, 58, 14, 11)
(21208, 35, 112, 10, 18)
(21209, 4, 121, 6, 25)
(21210, 125, 5, 4, 25)
(21211, 129, 35, 6, 14)
(21212, 6, 55, 12, 4)
(21213, 44, 118, 10, 26)
(21214, 117, 32, 6, 29)
(21215, 70, 7, 12, 26)
(21216, 93, 85, 16, 18)
(21217, 118, 55, 12, 7)
(21218, 19, 90, 16, 11)
(21219, 43, 21, 8, 6)
(21220, 87, 113, 8, 28)
(21221, 51, 138, 8, 13)
(21222, 62, 65, 16, 25)
(21223, 72, 122, 12, 22)
(21224, 28, 90, 12, 13)
(21225, 102, 125, 4, 20)
(21226, 21, 43, 16, 2)
(21227, 55, 111, 4, 22)
(21228, 31, 24, 8, 29)
(21229, 3, 90, 16, 18)
(21230, 58, 101, 10, 20)
(21231, 92, 142, 6, 19)
(21232, 5, 118, 6, 3)
(21233, 28, 90, 4, 7)
(21234, 7, 58, 8, 2)
(21235, 109, 85, 8, 17)
(21236, 34, 37, 4, 2)
(21237, 67, 62, 16, 24)
(21238, 22, 72, 14, 9)
(21239, 53, 112, 8, 11)
(21240, 128, 135, 8, 27)
(21241, 113, 99, 6, 21)
(21242, 141, 62, 10, 4)
(21243, 38, 117, 10, 26)
(21244, 118, 76, 4, 16)
(21245, 14, 117, 8, 20)
(21246, 24, 121, 14, 22)
(21247, 141, 104, 12, 6)
(21248, 65, 106, 4, 29)
(21249, 69, 132, 16, 14)
(21250, 114, 90, 4, 7)
(21251, 95, 119, 12, 18)
(21252, 12, 24, 12, 21)
(21253, 61, 104, 12, 18)
(21254, 43, 51, 4, 29)
(21255, 14, 117, 14, 1)
(21256, 33, 75, 8, 20)
(21257, 135, 111, 4, 8)
(21258, 53, 112, 12, 21)
(21259, 86, 59, 4, 13)
